,title,description,originallink,link,pubData
183,"&apos;개막전 도움&apos; <b>황희찬</b>, &apos;2부 레반도프스키&apos; 미트로비치와 대결","기사내용 요약 울버햄튼, 13일 풀럼과 2라운드 맞대결 잉글랜드 프로축구 프리미어리그(EPL)에서 활약 중인 <b>황희찬</b>(울버햄튼)이 개막전 도움에 이어 2경기 연속 공격포인트에 도전한다. <b>황희찬</b>은 13일 오후 11시(한국시간)... ",http://www.newsis.com/view/?id=NISX20220813_0001977791&cID=10523&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011361321,"Sat, 13 Aug 2022 09:18:00 +0900"
184,"화사, 또 미숫가루 품절대란 일으키나..전현무 무한 드링킹 최고시청률(나혼산...",방송 말미에는 ‘2022 카타르 월드컵 D-100 특집’으로 최초로 공개되는 프리미어리거 ‘코리안 황소’ <b>황희찬</b>의 무지개 라이브가 예고돼 기대를 고조시켰다. 영국의 싱글 라이프부터 동료들과 함께 하는 훈련 현장까지... ,http://www.osen.co.kr/article/G1111918600,https://n.news.naver.com/mnews/article/109/0004677844?sid=106,"Sat, 13 Aug 2022 08:44:00 +0900"
185,&apos;나혼산&apos; 화사 입수부터 전현무 화사표 미숫가루 드링킹까지..최고의 1분,뭐든 좋다”라는 김해준의 이야기가 훈훈함을 자아냈다. 한편 방송 말미에는 ‘2022 카타르 월드컵 D-100 특집’으로 최초로 공개되는 프리미어리거 ‘코리안 황소’ <b>황희찬</b>의 무지개 라이브가 예고돼 기대를 고조시켰다.,http://biz.heraldcorp.com/view.php?ud=202208130835520405071_1,https://n.news.naver.com/mnews/article/112/0003580415?sid=106,"Sat, 13 Aug 2022 08:43:00 +0900"
186,화사&amp;팀화사 계곡 MT#나혼자산다,방송 말미에는 ‘2022 카타르 월드컵 D-100 특집’으로 최초로 공개되는 프리미어리거 ‘코리안 황소’ <b>황희찬</b>의 무지개 라이브가 예고돼 기대를 고조시켰다. 영국의 싱글 라이프부터 동료들과 함께 하는 훈련 현장까지... ,http://www.kjdaily.com/article.php?aid=1660346703581623208,http://www.kjdaily.com/article.php?aid=1660346703581623208,"Sat, 13 Aug 2022 08:30:00 +0900"
187,&apos;나혼산&apos; 화사 미숫가루→김해준 워터멜롱주…시청률 7.4%,사진=MBC &apos;나 혼자 산다&apos; 방송 말미에는 &apos;2022 카타르 월드컵 D-100 특집&apos;으로 최초로 공개되는 프리미어리거 &apos;코리안 황소&apos; <b>황희찬</b>의 무지개 라이브가 예고돼 기대를 고조시켰다. 영국의 싱글 라이프부터 동료들과... ,http://www.slist.kr/news/articleView.html?idxno=376422,http://www.slist.kr/news/articleView.html?idxno=376422,"Sat, 13 Aug 2022 08:16:00 +0900"
188,&apos;나혼산&apos; 화사 계곡룩 존재감→기안84X김해준 찐우정 최고 8.5%[종합],방송 말미에는 &apos;2022 카타르 월드컵 D-100 특집&apos;으로 최초로 공개되는 프리미어리거 &apos;코리안 황소&apos; <b>황희찬</b>의 무지개 라이브가 예고돼 기대를 고조시켰다. 영국의 싱글 라이프부터 동료들과 함께 하는 훈련 현장까지 공개될... ,http://star.mt.co.kr/stview.php?no=2022081308084223645,https://n.news.naver.com/mnews/article/108/0003078649?sid=106,"Sat, 13 Aug 2022 08:12:00 +0900"
189,"&quot;정리정돈 깔끔&quot; <b>황희찬</b>, 영국 라이프 예고 공개 (나 혼자 산다)[전일야화]","축구선수 <b>황희찬</b>의 영국 라이프 예고가 공개됐다. 12일 방송된 MBC &apos;나 혼자 산다&apos;에서는 <b>황희찬</b>의 영국 라이프가 담긴 예고편이 공개돼 눈길을 끌었다. 이날 화사와 댄서들의 계곡 바캉스, 기안84와 김해준의 삼척 여행기가... ",https://www.xportsnews.com/article/1617470,https://n.news.naver.com/mnews/article/311/0001488348?sid=106,"Sat, 13 Aug 2022 08:01:00 +0900"
190,"보르도, 황의조에 대한 노팅엄포레스트 제안 수락…울버햄턴-풀럼도 관심",대표적으로 <b>황희찬</b>이 활약하는 울버햄턴이었다. 앞서 울버햄턴은 보르도에게 황의조에 대한 이적 제의를 했으나 거절당했다. 프랑스매체  &apos;레키프&apos;가 앞서 보도한 따르면 울버햄턴이 제안한 300만 유로(약 40억 원)에... ,http://www.footballist.co.kr/news/articleView.html?idxno=154005,https://sports.news.naver.com/news.nhn?oid=436&aid=0000061962,"Sat, 13 Aug 2022 06:31:00 +0900"
191,"<b>황희찬</b>, 승격팀 풀럼 상대로 &apos;시즌 첫 골 사냥&apos;",잉글랜드 프리미어리그(EPL) 울버햄튼 원더러스 소속 <b>황희찬</b>(26)이 시즌 첫 골에 도전한다. 울버햄튼은 13일 밤 11시(이하 한국시각) 영국 몰리뉴 스타디움에서 풀럼과 2022-23 EPL 2라운드 홈경기를 치른다. <b>황희찬</b>은 지난... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081216043544516,https://sports.news.naver.com/news.nhn?oid=417&aid=0000842539,"Sat, 13 Aug 2022 06:11:00 +0900"
192,&apos;16호 프리미어리거 유력&apos; 황의조는 <b>황희찬</b>과 뛰고 싶다...울버햄튼행 추진,황의조가 <b>황희찬</b>이 활약 중인 울버햄튼 이적을 최대한 밀어붙이고 있다는 것이다. 프랑스 기자 클레망... 적응 면에서도 <b>황희찬</b>이 있는 울버햄튼이 편할 것이다. 또한 구단 경쟁력도 울버햄튼이 좋다. 울버햄튼은 2018... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579282,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144512,"Sat, 13 Aug 2022 05:11:00 +0900"
193,&apos;황의조 노팅엄行 임박&apos; 국대 FW 3인방이 EPL에 뜬다… 설레는 韓축구계,"손흥민(30·토트넘 홋스퍼), <b>황희찬</b>(26·울버햄튼 원더러스)에 이어 황의조(30·지롱댕 드 보르도)까지 한... 왼쪽부터 손흥민, <b>황희찬</b>, 황의조. ⓒAFPBBNews = News1 잉글리시 프리미어리그(EPL)는 지난 6일(이하 한국시간)... ",http://sports.hankooki.com/news/articleView.html?idxno=6804548,http://sports.hankooki.com/news/articleView.html?idxno=6804548,"Sat, 13 Aug 2022 05:02:00 +0900"
194,"&apos;월드컵 1등 손님&apos; 손흥민, 음바페-메시와 나란히...<b>황희찬</b>도 등장",울버햄튼의 <b>황희찬</b>의 얼굴도 찾아볼 수 있었다. <b>황희찬</b>은 4열 중앙에서 주앙 펠릭스(포르투갈)와 페데리코 발베르데(우루과이) 사이에 위치했다. 최근 리즈 유나이티드와의 잉글리시 프리미어리그(EPL) 개막전에서도... ,http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17824,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013611,"Sat, 13 Aug 2022 05:01:00 +0900"
195,&apos;4강 신화&apos; 주역 이영표 &quot;한국 16강 진출 가능성 25~30%... 수비 조직력으로 ...,"(손흥민)에 이탈리아 세리에A 수비수(김민재)도 있습니다. 이 외에도 황인범, <b>황희찬</b>, 황의조, 이재성, 권창훈 등 선수 구성이 좋습니다. 최종예선 4~9차전 경기력을 재현한다면 안정적인 경기를 펼칠 수 있다고 봅니다.”",https://hankookilbo.com/News/Read/A2022081209140001401?did=NA,https://n.news.naver.com/mnews/article/469/0000691397?sid=102,"Sat, 13 Aug 2022 04:31:00 +0900"
196,"황의조가 노팅엄 포레스트로 이적 임박설, 영국에서 메디컬 테스트 받는다","현재 대한민국 대표팀의 손흥민이 EPL 토트넘에서 활동하고 있으며 <b>황희찬</b>도 울버햄튼에서 뛰고 있다.... 손흥민, <b>황희찬</b>, 황의조 대한민국 대표 공격수 모두 영국에서 활동하는 모습을 볼 수 있을지 많은 관심이... ",http://www.ftimes.kr/news/articleView.html?idxno=18701,http://www.ftimes.kr/news/articleView.html?idxno=18701,"Sat, 13 Aug 2022 03:40:00 +0900"
197,"대표팀 쓰리톱이 모두 EPL 리거? 황의조, 노팅엄 메디컬 예정","지난 시즌 득점왕 손흥민(토트넘)과 EPL 2년 차를 맞은 <b>황희찬</b>(울버햄튼)이 뛰고 있다. 주목할 점은 &apos;2022... 최전방 스트라이커에 황의조가 서고 우측 윙포워드에 <b>황희찬</b>, 좌측 윙포워드에 손흥민이 자리한다면... ",http://www.stnsports.co.kr/news/articleView.html?idxno=153353,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086674,"Sat, 13 Aug 2022 02:02:00 +0900"
198,기안84 “전현무 형처럼 될까 봐 무서워”…‘나혼산’ <b>황희찬</b> 출연 예고,"한편, 다음 주 카타르 월드컵 D-100 특집으로 ‘코리안 황소’ <b>황희찬</b>의 무지개 라이브가 예고돼 기대감을 높였다. 리얼한 싱글 라이프로 웃음과 감동을 전하는 MBC ‘나 혼자 산다’는 매주 금요일 밤 11시 10분에... ",http://enews.imbc.com/News/RetrieveNewsInfo/356717,https://n.news.naver.com/mnews/article/408/0000164030?sid=106,"Sat, 13 Aug 2022 01:10:00 +0900"
199,"&apos;나혼자 산다&apos; <b>황희찬</b>, 영국 집ㆍ자동차ㆍ울버햄튼 라커룸ㆍ훈련장 등 일상 공...","비즈엔터 홍지훈 기자 | &apos;프리미어리거&apos; <b>황희찬</b>이 &apos;나혼자 산다&apos;를 통해 영국 집과 자동차, 소속팀 울버햄튼... 이어진 다음주 예고에서 &apos;코리안 황소&apos; <b>황희찬</b>의 모습이 소개됐다. <b>황희찬</b>은 &quot;울버햄튼에서 뛰는 것이 1년이... ",http://enter.etoday.co.kr/view/news_view.php?varAtcId=229068,http://enter.etoday.co.kr/view/news_view.php?varAtcId=229068,"Sat, 13 Aug 2022 01:02:00 +0900"
200,"황의조, 16번째 프리미어리거 임박…노팅엄 포레스트서 메디컬 테스트 예정","1호 박지성과 2호 이영표를 시작으로 수많은 선수들이 세계최고무대에 도전장을 내밀었다. 황의조가 노팅엄 포레스트에 입단하면 울버햄튼의 <b>황희찬</b>, 토트넘의 손흥민과 ‘코리안 더비’가 성사된다.",http://www.osen.co.kr/article/G1111918549,https://sports.news.naver.com/news.nhn?oid=109&aid=0004677779,"Sat, 13 Aug 2022 00:54:00 +0900"
201,"&apos;PL 입성 임박?&apos; 佛언론 &quot;보르도, 노팅엄의 황의조 제안 수락&quot;","23년 만에 프리미어리그로 복귀한 노팅엄은 적극적인 이적시장 움직임으로 의지를 다지고 있다. 만약 황의조가 노팅엄에 합류하면 <b>황희찬</b>, 정상빈(이상 울버햄튼) 이어 역대 16번째 한국인 프리미어리거가 된다.",http://sports.hankooki.com/news/articleView.html?idxno=6804546,http://sports.hankooki.com/news/articleView.html?idxno=6804546,"Sat, 13 Aug 2022 00:38:00 +0900"
202,英언론 “게데스 영입 후 <b>황희찬</b> 베스트11에서 제외될 가능성”,"‘황소’ <b>황희찬</b>(26, 울버햄튼)이 치열한 팀내 주전경쟁을 하게 됐다. 울버햄튼은 지난 9일 발렌시아의... 잠재적인 베스트11에서 <b>황희찬</b>이 빠지고 게데스가 투입될 수 있다”고 내다봤다. 실제로 이 매체가 뽑은... ",http://www.osen.co.kr/article/G1111918327,https://sports.news.naver.com/news.nhn?oid=109&aid=0004677775,"Sat, 13 Aug 2022 00:06:00 +0900"
203,"황의조, EPL 행 &apos;유력&apos;...노팅엄,챔피언스리그 2회 우승 경력","황의조가 노팅엄으로 합류하게 된다면, 그는 <b>황희찬</b>(울버햄튼)에 이어 역대 15번째 한국인 프리미어리거가 된다. 노팅엄 포레스트는 지난 시즌 챔피언십리그(2부) 플레이오프를 통해 승격한 팀으로 과거 1970~08년대 UEFA... ",http://www.newsroad.co.kr/news/articleView.html?idxno=18306,http://www.newsroad.co.kr/news/articleView.html?idxno=18306,"Fri, 12 Aug 2022 23:56:00 +0900"
204,[속보] 황의조 PL행 &apos;급물살&apos;...노팅엄 건너가 메디컬 테스트 예정,"폭풍 영입을 하며 잔류를 노리는 가운데 황의조도 레이더망에 포착된 것이다. 황의조가 노팅엄으로 합류하게 된다면, 그는 <b>황희찬</b>(울버햄튼)에 이어 역대 15번째 한국인 프리미어리거가 된다. 사진=엑스포츠뉴스DB",https://www.xportsnews.com/article/1617449,https://sports.news.naver.com/news.nhn?oid=311&aid=0001488307,"Fri, 12 Aug 2022 23:01:00 +0900"
205,"황의조 EPL입성 초읽기?…레키프 &apos;보르도, 노팅엄 제안 수락&apos; 보도",이 매체는 <b>황희찬</b>의 소속팀인 울버햄튼 역시 황의조 영입을 위해 보르도와 협상을 벌였지만 노팅엄 포레스트의 금액에 미치지 못해 보르도가 외면했다고 설명했다. 풀럼도 관심을 갖고 있으나 공식적인 제안은 없었던... ,http://news.heraldcorp.com/view.php?ud=20220812000639,https://sports.news.naver.com/news.nhn?oid=016&aid=0002028217,"Fri, 12 Aug 2022 21:32:00 +0900"
206,200만파운드 쓰기 싫어서...황의조 영입 <b>황희찬</b>에 기대는 울버햄턴,"최근 <b>황희찬</b>의 소속팀 울버햄턴이 황의조에 접근했다는 소식이 알려졌다. 하지만 울버햄턴으로 끝이 아니다.... 이 매체는 울버햄턴의 관심 또한 여전하며, 울버햄턴은 부족한 돈을 대신해 <b>황희찬</b>을 무기로 쓸 것이라고... ",http://sports.chosun.com/news/ntype.htm?id=202208120100093870005670&servicedate=20220812,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904271,"Fri, 12 Aug 2022 21:06:00 +0900"
207,"황의조, PL 입성 임박...보르도, &apos;승격팀&apos; 제안 수락","폭풍 영입을 하며 잔류를 노리는 가운데 황의조도 레이더망에 포착된 것이다. 황의조가 노팅엄으로 합류하게 된다면, 그는 <b>황희찬</b>(울버햄튼)에 이어 역대 15번째 한국인 프리미어리거가 된다. 사진=엑스포츠뉴스DB",https://www.xportsnews.com/article/1617414,https://sports.news.naver.com/news.nhn?oid=311&aid=0001488280,"Fri, 12 Aug 2022 20:30:00 +0900"
208,"기다리던 EPL 간다...&apos;보르도 영입 수락&apos; 황의조, 노팅엄행 (佛레퀴프)","이런 가운데 가장 먼저 <b>황희찬</b>이 소속된 울버햄튼이 관심을 가졌다. 라울 히미네스가 무릎 부상으로 몇... 조원희, 이청용, 기성용, 지동원, 박주영, 윤석영, 김보경, 손흥민, <b>황희찬</b>, 정상빈이 EPL 클럽으로 입성했다.",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17806,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013598,"Fri, 12 Aug 2022 20:20:00 +0900"
209,<b>황희찬</b> 나혼자산다 구단 측적극 협조 받아 촬영 성사,MBC  <b>황희찬</b> 나혼자산다 출연 소식이 팬들의 관심선상에 올랐다. &apos;나 혼자 산다&apos;에 EPL(잉글랜드 프리미어리그) 무대를 휩쓸고 있는 &apos;코리안 황소&apos; <b>황희찬</b> 선수가 출격한다. 예능 최초로 영국 &apos;울버햄튼&apos;에서의 훈련 모습과... ,http://www.newsfarm.co.kr/news/articleView.html?idxno=77398,http://www.newsfarm.co.kr/news/articleView.html?idxno=77398,"Fri, 12 Aug 2022 18:08:00 +0900"
210,"설기현 다음은 황의조?…‘승격팀’ 풀럼, 영입 경쟁 참전","황의조가 프리미어리그행을 선호하는 것으로 알려진 가운데, 국가대표팀 동료 <b>황희찬</b>이 속한 울버햄튼 원더러스와 또 다른 승격팀 노팅엄 포레스트가 그의 영입에 힘을 쏟고 있다. 풀럼의 마르코 실바 감독은 9월 1일... ",https://www.goal.com/kr/뉴스/a/blt8259822f8b152228,https://sports.news.naver.com/news.nhn?oid=216&aid=0000123280,"Fri, 12 Aug 2022 18:01:00 +0900"
211,3명 늘어난 월드컵 엔트리…윤곽 드러나는 벤투호,"&lt;조규성 / 김천 상무&gt; &quot;월드컵을 당연히 생각하고 있지만, 지금 저한테 주어진 임무에 충실히 하다 보면 좋은 결과 있지 않을까…&quot; 프리미어리거 손흥민과 <b>황희찬</b>이 버티는 2선은 벤투호에서 가장 치열한 경쟁이 펼쳐지는... ",http://www.yonhapnewstv.co.kr/tvscript/AKR20220812137100640/?input=2039m,https://sports.news.naver.com/news.nhn?oid=422&aid=0000555590,"Fri, 12 Aug 2022 17:13:00 +0900"
212,&apos;카타르 월드컵 D-100&apos; 사상 첫 겨울 월드컵에서 &apos;16강 쏜다&apos;,"여기에 <b>황희찬</b>(울버햄프턴), 황의조(보르도), 이재성(마인츠) 등 해외파가 공격을 맡는다. 백업 스트라이커 조규성(김천), &apos;벤투호의 황태자&apos; 황인범(올림피아코스), &apos;작은&apos; 정우영(프라이부르크), 엄원상(울산)은 공격... ",https://www.nocutnews.co.kr/news/5801440,https://sports.news.naver.com/news.nhn?oid=079&aid=0003674483,"Fri, 12 Aug 2022 17:02:00 +0900"
213,카타르 월드컵 D-100...&apos;벤투 호&apos; 16강행 해법은?,"손흥민과 <b>황희찬</b>, 이재성의 출전이 확실한 가운데 나상호와 권창훈, 엄원상 그리고 작은 정우영 선수도 충분히 엔트리에 합류할 것으로 예상됩니다. 그리고 중원은 역시 &apos;벤투호의 황태자&apos; 로 불리죠. 황인범 선수와 큰... ",https://www.ytn.co.kr/_ln/0107_202208121655442997,https://sports.news.naver.com/news.nhn?oid=052&aid=0001776198,"Fri, 12 Aug 2022 16:55:00 +0900"
214,"‘울브스 에이스’ <b>황희찬</b>, ‘나 혼자 산다’ 출연…영국 생활 공개", 국가대표이자 프리미어리그 울버햄튼에서 뛰고 있는 <b>황희찬</b>이 영국에서의 싱글라이프를 공개한다. 매니지먼트 비더에이치씨는 11일 ‘<b>황희찬</b>이 MBC 나 혼자 산다에 출연을 확정. 영국 현지에서 촬영을 마친... ,https://www.xportsnews.com/article/1617270,https://sports.news.naver.com/news.nhn?oid=311&aid=0001488138,"Fri, 12 Aug 2022 15:21:00 +0900"
215,"<b>황희찬</b>, MBC &apos;나 혼자 산다&apos; 출연",프리미어리그 울버햄튼에서 활약 중인 <b>황희찬</b> 선수가 MBC &apos;나 혼자 산다&apos;에 출연합니다. 영국에서의 싱글 라이프를 전격 공개할 예정인데요. 해당 방송은 19일 방영됩니다.,http://www.esquirekorea.co.kr/article/68748,http://www.esquirekorea.co.kr/article/68748,"Fri, 12 Aug 2022 13:48:00 +0900"
216,"EPL 20개 구단 메인 스폰서, &apos;도박&apos;이 40% 차지","2024/2025 시즌 종료 시점까지 자발적으로 스포츠 도박 회사의 메인 스폰서 대체를 요청했다.  <b>황희찬</b>이 소속된 울버햄턴은 지난 시즌 스포츠 도박 회사가 가슴을 차지했지만, 올 시즌은 금융 서비스 회사로 변경됐다.",http://www.footballist.co.kr/news/articleView.html?idxno=153994,https://sports.news.naver.com/news.nhn?oid=436&aid=0000061953,"Fri, 12 Aug 2022 13:36:00 +0900"
217,울버햄튼 이어 풀럼까지 황의조 관심...윌리안과 저울질,"벤투호 &apos;원톱&apos; 황의조가 손흥민, <b>황희찬</b>에 이어 잉글리시 프리미어리그(EPL)에 진출할 가능성이 높아졌기... <b>황희찬</b>이 소속된 울버햄튼이 황의조에게 관심을 보인 것이다. 유럽축구 이적시장 전문가 파브리시오 로마노... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17780,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013581,"Fri, 12 Aug 2022 13:31:00 +0900"
218,"<b>황희찬</b>, &apos;나 혼자 산다&apos; 출연… 영국 현지 생활 공개",잉글랜드 프리미어리그 울버햄튼에서 뛰고 있는 <b>황희찬</b>이 영국에서의 싱글라이프를 공개한다. 매니지먼트 비더에이치씨는 &apos;<b>황희찬</b>이 MBC 나 혼자 산다에 출연을 확정. 영국 현지에서 촬영을 마친 상태다&apos;라고... ,http://sports.hankooki.com/news/articleView.html?idxno=6804507,http://sports.hankooki.com/news/articleView.html?idxno=6804507,"Fri, 12 Aug 2022 10:56:00 +0900"
219,"1도움으로 기분 좋게 출발한 울버햄튼 <b>황희찬</b>, 1호골 도전","잉글랜드 프리미어리그(EPL) 울버햄튼의 <b>황희찬</b>이 2경기 연속 공격 포인트와 시즌 첫 골에 도전한다.... 등번호 11번을 달고 새 시즌을 출발한 <b>황희찬</b>은 6일 리즈 유나이티드와의 개막전에 선발 출전, 전반 6분 만에 헤딩... ",https://www.news1.kr/articles/4771343,https://sports.news.naver.com/news.nhn?oid=421&aid=0006274473,"Fri, 12 Aug 2022 10:38:00 +0900"
220,"나폴리 김민재, 세리에A 데뷔 임박…&quot;잘 녹아들고 있어&quot;","김민재에 대해 ESPN은 &quot;손흥민, 황의조(보르도), <b>황희찬</b>(울버햄튼), 황인범(올림피아코스) 등이 한국의 주요 선수들이었다면 김민재가 이제 새로운 스타로 등장할 수 있다&quot;며 &quot;당당한 체격과 투쟁적인 모습으로 &apos;괴물... ",http://www.newsis.com/view/?id=NISX20220812_0001976624&cID=10523&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011359723,"Fri, 12 Aug 2022 10:28:00 +0900"
221,EPL 티어표 공개...토트넘 UCL 경쟁+호날두 떠나려고 하는 이유,"<b>황희찬</b>이 활약 중인 울버햄튼도 지난 시즌과 비슷한 성적을 거둘 것이라고 예상되고 있다. 노팅엄 포레스트, 본머스, 풀럼, 리즈 유나이티드, 사우샘프턴이 대망의 강등권 후보로 지목됐다. 언제나 피말리는 강등권... ",http://www.interfootball.co.kr/news/articleView.html?idxno=579164,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144472,"Fri, 12 Aug 2022 09:51:00 +0900"
222,"英매체 &quot;울버햄튼, 최전방 자원으로 황의조·아조르케 중 고민&quot;",<b>황희찬</b>의 소속팀 잉글랜드 프리미어리그(EPL) 울버햄튼 원더러스가 황의조(29·지롱댕 보르도)와 루도빅 아조르케(28·스트라스부르)를 영입 후보에 올려둔 것으로 알려졌다. 영국 매체 데일리 메일은 지난 11일... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081208135613269,https://sports.news.naver.com/news.nhn?oid=417&aid=0000842225,"Fri, 12 Aug 2022 09:18:00 +0900"
223,"[월드컵 D-100]&apos;손흥민 보유국&apos;으로 12년 만의 16강 도전, 이젠 변수와의 전쟁","황의조(보르도) <b>황희찬</b>(울버햄턴) 이재성(마인츠) 정우영(프라이부르크) 등도 무난하게 승선할 것으로 보인다. 국내파인 조규성 권창훈(이상 김천) 나상호(서울), 엄원상(울산)도 이름을 올릴 가능성이 높다. 수비형... ",http://sports.chosun.com/news/ntype.htm?id=202208130100090380005387&servicedate=20220812,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904025,"Fri, 12 Aug 2022 08:44:00 +0900"
224,"‘첫 골 조준’ <b>황희찬</b>, 울버햄튼 승리 이끌까? 13일 생중계","-개막전에서 도움과 함께 가벼운 몸놀림 뽐낸 <b>황희찬</b>, 공격포인트 올리며 팀의 첫 승 이끌까 -승격 첫 경기부터 멀티골 폭발시킨 미트로비치, <b>황희찬</b>과 득점 맞대결 예정… SPOTV NOW 생중계 <b>황희찬</b>이 두 경기 연속... ",https://sports.donga.com/article/all/20220812/114927107/1,https://sports.news.naver.com/news.nhn?oid=382&aid=0000997840,"Fri, 12 Aug 2022 08:33:00 +0900"
225,"英 팬사이트, &quot;수아레스와 비슷한 황의조, 영입 안 하면 바보&quot;",<b>황희찬</b>이 소속된 울버햄튼이 황의조에게 관심을 보인 것이다. 유럽축구 이적시장 전문가 파브리시오 로마노 기자를 비롯해 현지에선 울버햄튼의 황의조 영입 가능성을 언급했다. 황의조 본인도 잉글랜드 진출에 강한... ,http://www.fourfourtwo.co.kr/news/articleView.html?idxno=17772,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013567,"Fri, 12 Aug 2022 08:11:00 +0900"
226,쿨리발리 대체자 넘어…&apos;괴물 수비수&apos; 김민재가 세리에A에 뜬다,"한편, 잉글랜드 프리미어리그(EPL) 개막 라운드에서 나란히 1도움씩 적립한 손흥민(토트넘)과 <b>황희찬</b>(울버햄턴)은 첫 골 도전에 나선다. 울버햄턴은 13일 첫 경기부터 리버풀과 무승부를 기록한 승격팀 풀럼을 상대하고... ",http://www.sportsseoul.com/news/read/1150238?ref=naver,https://sports.news.naver.com/news.nhn?oid=468&aid=0000873187,"Fri, 12 Aug 2022 05:31:00 +0900"
227,쏘니 탄 대표팀 12년 만에 원정 16강 쏴라!,"공격진은 2021~22시즌 잉글랜드 프리미어리그(EPL) 득점왕 손흥민(토트넘)과 <b>황희찬</b>(울버햄프턴), 황의조(보르도)의 유럽파 삼각편대가 이끌고 있고, 미드필드는 이재성(마인츠), 황인범(올림피아코스) 등이 떠받치며... ",https://www.seoul.co.kr/news/newsView.php?id=20220812022013&wlog_tag3=naver,https://sports.news.naver.com/news.nhn?oid=081&aid=0003294050,"Fri, 12 Aug 2022 05:04:00 +0900"
228,프랑스냐 잉글랜드냐...기로에 선 황의조,"황의조에게 관심 있다고 보도된 울버햄튼의 공격진에는 최근 영입된 곤살루 게데스와 라울 히메네스 그리고 같은 대표팀 동료인 <b>황희찬</b>이 있고, 풀럼에는 챔피언십 득점왕 출신인 알렉산다르 미트로비치가 주전 공격수... ",https://www.xportsnews.com/article/1616879,https://sports.news.naver.com/news.nhn?oid=311&aid=0001487859,"Thu, 11 Aug 2022 23:11:00 +0900"
229,울버햄튼이 허락한 <b>황희찬</b> &apos;리얼 다큐&apos;...英 훈련·일상 모두 공개,&apos;코리안 황소&apos; <b>황희찬</b>(26)의 영국 현지 일상이 공개된다. MBC 예능 프로그램 &apos;나 혼자 산다&apos; 측은 11일 &quot;잉글리시 프리미어리그(EPL) 울버햄튼 원더러스 FC 소속 <b>황희찬</b>의 일상을 영국 현지에서 직접 촬영했다&quot;라며 &quot;오는... ,http://www.stnsports.co.kr/news/articleView.html?idxno=153321,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086648,"Thu, 11 Aug 2022 22:20:00 +0900"
230,"승격팀 풀럼 맞는 <b>황희찬</b>, 2경기 연속 공격포인트 노린다",<b>황희찬</b>(울버햄튼)이 두 경기 연속 공격포인트를 적립할 수 있을까. 울버햄튼은 13일(한국시각) 2022-2023 프리미어리그 2라운드에서 풀럼을 상대한다. 개막전에서 센스 있는 패스로 도움을 기록한 <b>황희찬</b>은 기세를 이어... ,http://www.stoo.com/article.php?aid=81955332488,http://www.stoo.com/article.php?aid=81955332488,"Thu, 11 Aug 2022 19:54:00 +0900"
231,"<b>황희찬</b>, ‘나 혼자 산다’ 출격…영국 생활 전격 공개","국가대표이자 잉글랜드 프리미어리그 울버햄튼에서 뛰고 있는 <b>황희찬</b>이 영국에서의 싱글라이프를 공개한다. 매니지먼트 비더에이치씨는 “<b>황희찬</b>이 MBC ‘나 혼자 산다’에 출연을 확정, 영국 현지에서 촬영을 마친... ",https://www.dailian.co.kr/news/view/1142011/?sc=Naver,https://sports.news.naver.com/news.nhn?oid=119&aid=0002629586,"Thu, 11 Aug 2022 19:29:00 +0900"
232,"황의조, EPL 울버햄튼이 좋은데 이적료가 &apos;글쎄&apos;",대표팀 동료 <b>황희찬</b>이 활약 중인 울버햄튼은 최근 포르투갈 국가대표 공격수 곤살로 게데스를 발렌시아(스페인)로부터 영입해 화력을 보강했다. 게데스가 최전방을 포함해 공격 전 지역에서 뛸 수 있는 자원이지만... ,http://www.stnsports.co.kr/news/articleView.html?idxno=153278,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086636,"Thu, 11 Aug 2022 18:56:00 +0900"
233,"&apos;개막전 1도움&apos; <b>황희찬</b>, 이번엔 득점으로 울버햄튼 첫 승 도전",2022-2023시즌 개막전서 센스 있는 패스로 어시스트를 기록했던 <b>황희찬</b>이 이번엔 득점포 가동에 나선다. 새 시즌을 앞두고 등번호를 11번으로 교체한 <b>황희찬</b>은 리그 개막전부터 날카로운 움직임을 보이며 입지를 더욱... ,https://www.mhnse.com/news/articleView.html?idxno=131396,https://sports.news.naver.com/news.nhn?oid=445&aid=0000064039,"Thu, 11 Aug 2022 18:01:00 +0900"
