,title,description,originallink,link,pubData
524,&apos;벌크업&apos; 했더니 대표팀 ST...숨 가빴던 &apos;말년병장&apos;의 1년 6개월,이제 조규성은 <b>황의조</b>가 없는 벤투호에선 홀로 빛나는 최전방 스트라이커다. 지난해 9월 벤투 감독에게 첫... 기용했고 <b>황의조</b>와 함께 최전방 공격수 자원으로 낙점받았다. 도쿄올림픽에 출전하지 못해 아쉬움을... ,https://www.xportsnews.com/article/1608366,https://sports.news.naver.com/news.nhn?oid=311&aid=0001479447,"Sat, 23 Jul 2022 09:01:00 +0900"
525,"&apos;월클의 만남&apos; 임영웅, <b>황의조</b>와 즐거운 한때",연예계 대표 축구광으로 알려진 가수 임영웅과 축구 스타 <b>황의조</b>(보르도)가 만났다. <b>황의조</b>는 오늘(22일) 인스타그램에 &quot;About my holiday memories&quot;라는 글과 함께 여러 장의 사진을 게재했다. 현재 시즌을 마치고 귀국해... ,http://woman.chosun.com/news/articleView.html?idxno=100782,http://woman.chosun.com/news/articleView.html?idxno=100782,"Sat, 23 Jul 2022 08:44:00 +0900"
526,"한국 남녀축구, 주말 동아시안컵 2차전 동반 승리 도전","이번 대회는 국제축구연맹(FIFA)이 정한 A매치 기간에 열리지 않아 손흥민(토트넘), <b>황의조</b>(보르도), 김민재(페네르바체) 등 유럽파가 소집되지 않았다. 해외파는 수비수 권경원(감바오사카) 정도다. 이런 가운데 K리거... ",http://www.newsis.com/view/?id=NISX20220722_0001952875&cID=10503&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011321739,"Sat, 23 Jul 2022 06:00:00 +0900"
527,500만 유로? 돈 더 가져와…<b>황의조</b> 영입 제안 &apos;거절&apos;,"보르도가 <b>황의조</b> 영입 제안을 거절했다. 프리미어리그는 아니었고, 미국메이저리그사커(MLS) 제안이었다. 프랑스 축구 전문 매체 &apos;겟프렌치풋볼&apos;은 &quot;보르도가 미국메이저리그사커(MLS) 팀 미네소타에 <b>황의조</b> 영입 제안을... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=538646,https://sports.news.naver.com/news.nhn?oid=477&aid=0000372480,"Sat, 23 Jul 2022 04:31:00 +0900"
528,"<b>황의조</b>X임영웅, 황금인맥 자랑…각 분야 최고들끼리 만났네[TEN★]",축구선수 <b>황의조</b>와 가수 임영웅이 만났다. 최근 <b>황의조</b>는 자신의 인스타그램을 통해 &quot;About my holiday memories&quot;라는 글과 함께 사진을 게재했다. 공개된 사진 속 <b>황의조</b>와 임영웅은 나란히 옆에 앉아 절친 케미를... ,https://tenasia.hankyung.com/topic/article/2022072244664,https://n.news.naver.com/mnews/article/312/0000559933?sid=106,"Fri, 22 Jul 2022 23:45:00 +0900"
529,[스포츠타임] &apos;중국전 3번째 골 합작&apos; 조규성-고영준이 생각하는 본인의 골 지...,최근 <b>황의조</b>를 위협할 수 있을 정도로 성장한 조규성은 중국전 세 번째 골을 넣으며 자신의 가치를 증명했습니다. 또한 조규성의 성장만큼 중국전 골 세레머니가 화제였는데요. 조규성은 &quot;최근에 이 세레머니를 보고... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=538621,https://sports.news.naver.com/news.nhn?oid=477&aid=0000372467,"Fri, 22 Jul 2022 22:44:00 +0900"
530,&apos;말년&apos; 조규성이 말하는 군 생활 &quot;눈 깜빡하니 끝이더라&quot; [E-1 챔피언십],조규성은 특히 <b>황의조</b>(지롱댕 보르도)와 함께 벤투호의 부동의 최전방 공격수 자원으로 포함돼 다가오는... 그러면서 &quot;<b>황의조</b> 형이 현재 대한민국 최고의 스트라이커고 저는 아직 배운다는 생각이다. 의조 형의 폼이... ,https://www.xportsnews.com/article/1608269,https://sports.news.naver.com/news.nhn?oid=311&aid=0001479327,"Fri, 22 Jul 2022 21:07:00 +0900"
531,"&apos;이제는 당당한 경쟁자&apos; 조규성, &quot;의조형은 국내 최고, 배운다는 마음&quot;",조규성(24)이 <b>황의조</b>와의 경쟁에 대한 생각을 전했다. 파울루 벤투(52) 감독이 이끄는 대한민국 남자... 조규성은 최근 물오른 기량으로 <b>황의조</b>와 함께 최전방 경쟁을 펼치고 있다. 조규성은 &quot;의조형은 대한민국 최고... ,http://www.stnsports.co.kr/news/articleView.html?idxno=152694,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086109,"Fri, 22 Jul 2022 20:23:00 +0900"
532,단짝도 PL 갔으니 <b>황의조</b>도?...웨스트햄 이적 가능성 대두,<b>황의조</b>의 단짝 세쿠 마라가 보르도를 떠나 프리미어리그에 입성했다. 이에 <b>황의조</b>의 프리미어리그 이적 가능성이 대두되고 있다. 보르도는 22일(한국시간) 구단 공식 SNS를 통해 &quot;사우스햄튼과 마라 이적에 대해 원칙적... ,https://www.xportsnews.com/article/1608151,https://sports.news.naver.com/news.nhn?oid=311&aid=0001479283,"Fri, 22 Jul 2022 19:51:00 +0900"
533,&apos;<b>황의조</b> 대체자? 경쟁자?&apos;…조규성 &quot;아직 배우는 단계&quot;,조규성이 아직 <b>황의조</b>와 경쟁자가 아닌 배우는 입장이라고 겸손한 반응을 보였다. 파울루 벤투 감독이... 대표팀에는 1순위 스트라이커 <b>황의조</b>가 있다. <b>황의조</b>가 대표팀에서 부진한 시기에 조규성이 좋은 모습을 보여주며... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202207221810819010&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://sports.news.naver.com/news.nhn?oid=117&aid=0003627746,"Fri, 22 Jul 2022 18:13:00 +0900"
534,"<b>황의조</b>, EPL 입성 가능성↓… “웨스트햄 1순위 타깃 아냐”",현지 매체는 <b>황의조</b>(지롱댕 보르도)의 잉글리시 프리미어리그(EPL) 입성을 낮게 점친다. 영국 ‘더 부트 룸’은 22일(한국 시간) “<b>황의조</b>가 웨스트햄 유나이티드로부터 이적 제의를 받았다고 주장했다”고 전했다.... ,http://www.sportalkorea.com/news/view.php?gisa_uniq=2022072210482121&section_code=20&cp=se&sp=A,https://sports.news.naver.com/news.nhn?oid=139&aid=0002170302,"Fri, 22 Jul 2022 18:02:00 +0900"
535,"손흥민과 맞대결 성사?···웨스트햄, <b>황의조</b> 영입전 뛰어들어","공격수 <b>황의조</b>(지롱댕 보르도) 영입 경쟁에 참전했다. 영국 매체 &apos;더 선&apos;은 22일(한국시간) 최전방 공격수 보강을 원하는 웨스트햄은 알만도 브로야(첼시), 지안루카 스카마카(사수올로)와 함께 <b>황의조</b>를 영입 후보군에... ",https://www.mhnse.com/news/articleView.html?idxno=128093,https://sports.news.naver.com/news.nhn?oid=445&aid=0000061520,"Fri, 22 Jul 2022 18:01:00 +0900"
536,전역 앞둔 조규성 &quot;눈 감았다 떴는데 끝난 듯&quot;,<b>황의조</b>(보르도)의 경쟁자로 떠올랐다는 평가를 두고는 &quot;의조형이 대한민국 최고 스트라이커다. 난 배운다고 생각한다. 최근 (의조형의) 폼도 다시 올라오고 있다. 그런 걸 보면서 또 배우고 있다&quot;고 손사래를 쳤다. 올해... ,http://www.newsis.com/view/?id=NISX20220722_0001953193&cID=10503&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011321428,"Fri, 22 Jul 2022 17:58:00 +0900"
537,조규성 “(황)의조 형은 한국 최고의 스트라이커”,"조규성(김천상무)이 ‘경쟁자’ <b>황의조</b>(지롱댕 보르도)를 향해 존중을 표했다. 파울루 벤투 감독이 이끄는... 애초 조규성은 <b>황의조</b>의 대체자였다. 그러나 그는 기회가 왔을 때 잡았고, 경쟁자로 발돋움했다. 하지만... ",http://www.sportalkorea.com/news/view.php?gisa_uniq=2022072217032121&section_code=10&cp=se&sp=A,https://sports.news.naver.com/news.nhn?oid=139&aid=0002170301,"Fri, 22 Jul 2022 17:49:00 +0900"
538,"&apos;토트넘 라이벌&apos; 웨스트햄, <b>황의조</b> 영입 협상 중",잉글랜드 프리미어리그 토트넘의 &apos;런던 더비 라이벌&apos; 팀인 웨스트햄이 <b>황의조</b> 영입에 나서고 있는 것으로 알려졌습니다. 22일(한국시각) 영국 매체 &apos;더 선&apos;은 &quot;한국 대표팀의 스타 공격수인 <b>황의조</b>가 웨스트햄 유나이티드... ,http://www.ikbc.co.kr/article/view/kbc202207220063,https://sports.news.naver.com/news.nhn?oid=660&aid=0000013048,"Fri, 22 Jul 2022 17:48:00 +0900"
539,"&apos;축구덕후&apos; 임영웅, <b>황의조</b>와 투샷…엄지척 미소",트로트가수 임영웅과 축구선수 <b>황의조</b>의 투샷이 화제를 모으고 있다. 21일 <b>황의조</b>는 자신의 인스타그램에 &quot;About my holiday memories&quot;라는 글과 함께 여러장의 사진을 공개했다. <b>황의조</b>는 현재 시즌을 마치고 귀국해 휴식을... ,http://www.joynews24.com/view/1503497,http://www.joynews24.com/view/1503497,"Fri, 22 Jul 2022 17:46:00 +0900"
540,&apos;A매치 데뷔전서 도움&apos; 고영준 &quot;제 점수는 60∼70점&quot;,"이어 &quot;<b>황의조</b>(보르도) 형이 현재 대한민국 최고 스트라이커고, 저는 아직 배운다는 생각이다. 의조 형의 폼이 올라오고 있는데, 보면서 축하한다고 얘기했고 배우기도 했다&quot;고 말했다. 군 생활 동안 기량이 급성장한... ",https://www.yna.co.kr/view/AKR20220722140700007?input=1195m,https://sports.news.naver.com/news.nhn?oid=001&aid=0013329098,"Fri, 22 Jul 2022 17:43:00 +0900"
541,근육 6㎏ 늘려 최강 공격수로…&quot;군대가 체질&quot;,지난해 9월 군인 신분으로 2022 카타르월드컵 아시아 최종예선에 나선 조규성은 주전 <b>황의조</b>(보르도)가 부상으로 빠진 사이 그 공백을 훌륭하게 메워내면서 지금껏 국가대표 명단에서 빠지지 않는 붙박이가 됐다.... ,http://news.mk.co.kr/newsRead.php?no=648488&year=2022,https://sports.news.naver.com/news.nhn?oid=009&aid=0004995236,"Fri, 22 Jul 2022 17:26:00 +0900"
542,"최전방 스트라이커 절실한 웨스트햄, <b>황의조</b> 영입에 관심",잉글랜드 프리미어리그(EPL) 웨스트햄 유나이티드가 <b>황의조</b> 영입에 관심을 갖고 있다는 소식이다. 영국 매체 &apos;더 선&apos;은 22일(한국시간) 웨스트햄이 노리는 공격수 중 하나로 <b>황의조</b>를 언급했다. &apos;더 선&apos;은 &quot;웨스트햄은... ,https://www.news1.kr/articles/?4751044,https://sports.news.naver.com/news.nhn?oid=421&aid=0006235385,"Fri, 22 Jul 2022 17:20:00 +0900"
543,"&apos;알아주는 축덕&apos; 임영웅, <b>황의조</b> 만났다…엄지척 인증샷",연예계 축구 마니아로 유명한 가수 임영웅이 축구 스타 <b>황의조</b>를 만났다. <b>황의조</b>는 22일 자신의 SNS에 &quot;About my holiday memories&quot;라는 글과 함께 여러장의 사진을 게재했다. 현재 시즌을 마치고 귀국해 휴식을 즐기고 있는... ,https://ent.sbs.co.kr/news/article.do?article_id=E10010254692&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/416/0000285736?sid=106,"Fri, 22 Jul 2022 17:16:00 +0900"
544,"[A-인터뷰] &apos;<b>황의조</b> 대체자→경쟁자?&apos; 조규성, &quot;아직 배우는 입장이죠&quot;",<b>황의조</b> 대체자에서 경쟁자까지 자리매김한 조규성. 그럼에도 그는 여전히 배우는 입장이라며 <b>황의조</b>에 대한 존경심을 전했다. 파울루 벤투 감독이 이끄는 대한민국 축구 국가대표팀은 24일 오후 4시 일본 아이치현에... ,http://www.interfootball.co.kr/news/articleView.html?idxno=576852,https://sports.news.naver.com/news.nhn?oid=413&aid=0000143325,"Fri, 22 Jul 2022 17:03:00 +0900"
545,&apos;벤투호&apos; 골잡이 조규성 &quot;카타르 월드컵 위해 피지컬 더 키워야&quot;,"<b>황의조</b>(보르도), 손흥민(토트넘), 황희찬(울버햄튼) 등 유럽파가 이번 대회에 출전하지 않은 가운데 조규성은... 지난해부터 벤투호의 주축 공격수로 올라선 조규성은 <b>황의조</b>의 대체 선수가 아닌 이제는 한 명의 경쟁자로... ",https://www.news1.kr/articles/?4750975,https://sports.news.naver.com/news.nhn?oid=421&aid=0006235304,"Fri, 22 Jul 2022 16:47:00 +0900"
546,<b>황의조</b> &quot;웨스트햄·포르투·마인츠·낭트가 영입 제안&quot;,"<b>황의조</b>(30)가 새 팀을 찾고 있다. 그를 영입하려는 팀들은 많다. 영국 매체 &apos;더 선&apos;은 22일(한국시간) &quot;한국 대표팀의 스타 공격수인 <b>황의조</b>가 웨스트햄 유나이티드, FC 포르투, 마인츠, 낭트로 등 여러 팀들로부터 영입... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=538580,https://sports.news.naver.com/news.nhn?oid=477&aid=0000372421,"Fri, 22 Jul 2022 16:31:00 +0900"
547,"임영웅X<b>황의조</b>, 트로트 왕자의 황금 인맥",트로트 스타 임영웅과 축구 스타 <b>황의조</b>가 만났다. <b>황의조</b>는 22일 자신의 사회관계망서비스(SNS)에 ‘About my holiday memories’라는 글과 함께 사진을 게재했다. 현재 <b>황의조</b>는 시즌을 마치고 귀국해 휴식을 즐기고 있다.... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202207221630003&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000826989?sid=106,"Fri, 22 Jul 2022 16:31:00 +0900"
548,"최전방 노리는 웨스트햄, &apos;<b>황의조</b> 포함&apos; 3인 두고 저울질","웨스트햄은 이미 사수올로의 잔루카 스카마카와 첼시의 아르만도 브로야, 보르도의 <b>황의조</b>를 노리고 있다... 여기에 <b>황의조</b>까지 웨스트햄의 영입 리스트에 올라있다. 2019년 보르도에 입성한 <b>황의조</b>는 이적 첫 해 리그... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=16755,https://sports.news.naver.com/news.nhn?oid=411&aid=0000012644,"Fri, 22 Jul 2022 16:11:00 +0900"
549,"임영웅, &apos;축구스타&apos; <b>황의조</b>와 만남..환한 미소로 &apos;엄지 척&apos; [스타IN★]",가수 임영웅이 축구 선수 <b>황의조</b>(FC 지롱댕 드 보르도)와 만났다. <b>황의조</b>는 22일 자신의 인스타그램에 &quot;About my holiday memories&quot;라는 글과 여러 장의 사진을 게재했다. <b>황의조</b>가 공개한 사진 중에는 임영웅과 만난 모습도... ,http://star.mt.co.kr/stview.php?no=2022072215552099805,https://n.news.naver.com/mnews/article/108/0003073068?sid=106,"Fri, 22 Jul 2022 16:06:00 +0900"
550,&apos;동료는 EPL 진출 성공&apos; <b>황의조</b>도 웨스트햄 갈까?,<b>황의조</b>(29)와 호흡을 맞췄던 세쿠 마라(20)가 잉글리시 프리미어리그(EPL) 진출에 성공했다. 보르도는 22일... 11골을 넣으며 팀 내 최다 득점자였던 <b>황의조</b>보다 적은 득점이다. 눈에 띄는 활약이 아니었지만... ,http://www.stnsports.co.kr/news/articleView.html?idxno=152679,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086098,"Fri, 22 Jul 2022 15:17:00 +0900"
551,괴물 김민재를 차지하기 위한 유럽 빅리그의 쟁탈전,"<b>황의조</b>도 프랑스·독일 이적 추진 중 프랑스 리그앙의 지롱댕 보르도에서 뛰는 <b>황의조</b> 역시 이번 여름 이적이 확실하다. 보르도는 지난 시 즌 리그 최하위를 기록해 2부 리그로 강등됐고, 이 후 재정 문제까지 드러나 3부... ",http://www.sisajournal.com/news/articleView.html?idxno=242547,https://n.news.naver.com/mnews/article/586/0000041962?sid=103,"Fri, 22 Jul 2022 12:33:00 +0900"
552,"&apos;지난 시즌 <b>황의조</b>와 투톱&apos; 마라 EPL 입성, <b>황의조</b> 행선지는?",막바지인 4월이 돼서야 골맛을 보기 시작했는데 <b>황의조</b>와 투톱 공격을 맡으며 진가를 발휘했다. 리옹전 골을 시작으로 1개월간 무려 7경기 5골을 터뜨렸다. <b>황의조</b>의 득점 소식이 끊겼을 때 그나마 마라가 골잡이의... ,http://www.footballist.co.kr/news/articleView.html?idxno=153000,https://sports.news.naver.com/news.nhn?oid=436&aid=0000061081,"Fri, 22 Jul 2022 12:06:00 +0900"
553,"위협적인 조규성‧안정적인 권경원, 벤투호 주전 경쟁은 끝나지 않았다","경쟁에서 <b>황의조</b>(30·보르도)에 밀려 있다. 지난 6월 A매치 4연전 때도 조규성은 단 한 번도 선발 기회를 잡지 못했고, 교체로만 나섰다. 국제축구연맹(FIFA)이 주관하는 대회가 아닌 관계로 <b>황의조</b>가 소집되지 못한 상황에서... ",https://www.news1.kr/articles/?4750528,https://sports.news.naver.com/news.nhn?oid=421&aid=0006234424,"Fri, 22 Jul 2022 11:49:00 +0900"
554,"&quot;웨스트햄의 이적 제안은 사실&quot;…英언론, <b>황의조</b> 이적설 주목",영국 현지 언론이 <b>황의조</b>의 웨스트햄 유나이티드 이적설에 대해 주목했다. 영국 더선은 22일(한국시간) &apos;<b>황의조</b>가 웨스트햄이 이적 제안을 받았다&apos;며 관심을 드러냈다. 또한 <b>황의조</b>가 최근 국내 방송을 통해 &quot; 아직... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202207221126925920&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://sports.news.naver.com/news.nhn?oid=117&aid=0003627585,"Fri, 22 Jul 2022 11:28:00 +0900"
555,"&apos;손vs황 빅매치 성사?&apos; <b>황의조</b>, 웨스트햄 가능성 급물살...&apos;95억&apos; 예상",낭트행이 불발된 <b>황의조</b>가 잉글랜드에 진출할 수 있다는 가능성이 제기됐다. 데이비드 모예스 감독이 이끄는... 사우샘프턴으로 떠난 세쿠 마라에 이어 <b>황의조</b>는 웨스트햄과 접촉하고 있는 것으로 알려졌다&quot;라고... ,http://www.interfootball.co.kr/news/articleView.html?idxno=576805,https://sports.news.naver.com/news.nhn?oid=413&aid=0000143312,"Fri, 22 Jul 2022 10:56:00 +0900"
556,"<b>황의조</b> 동료 마라, 사우샘프턴 이적 합의",기사내용 요약 지난 시즌 보르도에서 26경기에서 6골 기록 <b>황의조</b>가 유럽 세 팀으로부터 관심을 받고 있는... <b>황의조</b>보다 적은 골을 넣은 마라가 일찌감치 사우샘프턴 이적을 확정할 수 있었던 것은 어린 나이 때문이다.... ,http://www.newsis.com/view/?id=NISX20220722_0001952469&cID=10523&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011320191,"Fri, 22 Jul 2022 10:27:00 +0900"
557,<b>황의조</b> 웨스트햄 오퍼 받았다?...공격수 절실한 팀,"<b>황의조</b>(보르도)가 프리미어리그 웨스트햄의 이적 제안을 받았고, 웨스트햄이 현재 공격수 영입에 어려움을 겪고 있어 <b>황의조</b>에 충분히 관심을 가질 만하다는 현지 보도가 나왔다. 영국 대중지 &apos;더선&apos;은 21일(현지시간)... ",https://isplus.com/2022/07/22/sports/football/20220722101507781.html,https://sports.news.naver.com/news.nhn?oid=241&aid=0003221771,"Fri, 22 Jul 2022 10:15:00 +0900"
558,"홍콩전도 &apos;해외파&apos; 공백 걱정 마…황인범이 찌르고, 조규성이 득점 쏜다",<b>황의조</b>(보르도)가 합류하지 못한 가운데 조규성은 사실상 현재 대표팀의 유일한 최전방 스트라이커 자원이다. 조영욱(FC서울)은 공격수로 분류되나 정통 스트라이커는 아니다. 조규성은 어느덧 <b>황의조</b>의 자리를 견줄만한... ,http://www.sportsseoul.com/news/read/1144407?ref=naver,https://sports.news.naver.com/news.nhn?oid=468&aid=0000867424,"Fri, 22 Jul 2022 10:05:00 +0900"
559,"‘<b>황의조</b> 동료’ 세쿠 마라, 사우스햄튼 이적 확정...<b>황의조</b>는?","‘<b>황의조</b> 동료’ 세쿠 마라(20, 보르도)가 보르도 탈출에 성공했다. BBC의 22일 보도에 따르면 보르도는... <b>황의조</b>와 함께 보르도 공격을 이끈 마라는 지난 시즌 리그앙에서 26경기에 출전해 6골을 넣었다. 프랑스 U21대표팀... ",http://www.osen.co.kr/article/G1111901311,https://sports.news.naver.com/news.nhn?oid=109&aid=0004662457,"Fri, 22 Jul 2022 08:13:00 +0900"
560,"&apos;<b>황의조</b> 백업&apos; 20세 공격수, PL 이적 합의...<b>황의조</b>는 언제쯤? [공식발표]","<b>황의조</b>(30, 보르도)와 한솥밥을 먹던 세쿠 마라(20, 보르도)가 프리미어리그(PL) 사우스햄튼 이적을 눈앞에... 마라는 프랑스 국적의 유망주 공격수로 지난 시즌까지 <b>황의조</b>와 함께 보르도에서 활약했다. 그는 <b>황의조</b>에게... ",http://www.osen.co.kr/article/G1111901331,https://sports.news.naver.com/news.nhn?oid=109&aid=0004662446,"Fri, 22 Jul 2022 07:49:00 +0900"
561,"&apos;2G 연속 A매치 골&apos; 조규성, 더 이상 <b>황의조</b> 백업 아니다","조규성(24·김천 상무)이 더 이상 <b>황의조</b>(30·보르도)의 백업 스트라이커가 아님을 증명했다. 조규성은 20일... 벤투호 부동의 스트라이커는 <b>황의조</b>였다. 피지컬 면에선 조규성이 앞서지만, 경험적인 측면에서 <b>황의조</b>의... ",http://sports.chosun.com/news/ntype.htm?id=202207220100159820009967&servicedate=20220721,https://sports.news.naver.com/news.nhn?oid=076&aid=0003895768,"Fri, 22 Jul 2022 06:41:00 +0900"
562,흔들리지 않는 믿음...&apos;국가대표 스트라이커&apos; 조규성,주전 공격수인 <b>황의조</b>(보르도)와의 경쟁 가능성부터 시작해 두 선수가 스타일이 너무 비슷하다는 비판도 제기됐다. 하지만 조규성은 계속해서 증명해내고 있다. 월드컵 최종예선 7차전인 레바논 전에서 결승골을... ,http://www.interfootball.co.kr/news/articleView.html?idxno=576724,https://sports.news.naver.com/news.nhn?oid=413&aid=0000143283,"Thu, 21 Jul 2022 18:15:00 +0900"
563,"손, 발이 착착…월클도 반한 빅리그급 잔디[서재원의 축덕축톡]",<b>황의조</b>(보르도)·김승규(알샤바브) 등과 한 팀을 이뤄 아마추어 선수들과 축구 경기를 치른 그는 이날 2골을... 손흥민과 함께 뛴 <b>황의조</b>도 “엄청 좋다”고 말하며 엄지를 치켜세웠다. 성남축구센터는 프로축구 K리그1... ,https://www.sedaily.com/NewsView/268LY5NQ4R,https://sports.news.naver.com/news.nhn?oid=011&aid=0004078935,"Thu, 21 Jul 2022 18:01:00 +0900"
564,"PSG-가와사키전 6만여 명, 한-중전은 200명…시들한 동아시안컵","이에 따라 손흥민(토트넘), <b>황의조</b>(보르도) 등이 빠진 벤투호는 K리그 선수들 25명과 J리거인 권경원(감바 오사카)을 발탁했다. 일본 대표팀도 J리거 선수들로만 팀을 구성했는데, 10명은 새롭게 대표팀에 이름을... ",https://www.yna.co.kr/view/AKR20220721129700007?input=1195m,https://sports.news.naver.com/news.nhn?oid=001&aid=0013326180,"Thu, 21 Jul 2022 15:45:00 +0900"
565,"태클도 가뿐하게… 우리나라, 동아시안컵 중국전 3대0 완승","국제축구연맹(FIFA)이 공식으로 지정하는 A매치(국가대표팀 간의 경기) 기간이 아니라 손흥민, <b>황의조</b> 등 해외에서 뛰는 선수들이 대표팀에 합류하지 못하고, 국내 선수들로만 대표팀이... ",http://kids.donga.com/news/vv.php?type=news&id=20220721140722684201,http://kids.donga.com/news/vv.php?type=news&id=20220721140722684201,"Thu, 21 Jul 2022 14:08:00 +0900"
566,&apos;웨스트햄-낭트-포르투&apos; 3파전 <b>황의조</b> 영입 경쟁... MLS 오퍼는 거절,"하지만 또 한 명의 국가대표 <b>황의조</b>의 영입 경쟁도 치열한 모양새다. 21일 영국 매체 &apos;HITC&apos;에 따르면, <b>황의조</b>는 최근 미국 메이저리그사커(MLS) 미네소타의 제안을 거절했다. 이적료 500만 유로(약 66억 원)을 제안했지만... ",https://www.goal.com/kr/뉴스/a/blt57d80e50573e3738,https://sports.news.naver.com/news.nhn?oid=216&aid=0000122880,"Thu, 21 Jul 2022 13:58:00 +0900"
567,"중국전 완승 이끈 &apos;캡틴&apos; 김진수, 무르익는 첫 월드컵 본선의 꿈","이번 대회는 국제축구연맹(FIFA)이 주관하는 대회가 아니라 손흥민(토트넘), 김민재(페네르바체), <b>황의조</b>(보르도) 등 유럽파가 출전하지 않았다. 여기에 부주장 김영권(울산)까지 위장염 증세로 합류하지 않으면서... ",https://www.news1.kr/articles/?4749202,https://sports.news.naver.com/news.nhn?oid=421&aid=0006231861,"Thu, 21 Jul 2022 11:49:00 +0900"
568,[S포트라이트] 조규성은 <b>황의조</b>의 &apos;대체자&apos;가 아닌 &apos;경쟁자&apos;다,스트라이커 <b>황의조</b>의 대체자 역할이었다. 전방에서 많은 활동량을 가져가고 연계가 뛰어난 스타일도 유사했다. 하지만 최근 계속해서 발전하면서 피지컬과 득점력까지 향상했고 이제는 <b>황의조</b>와 경쟁을 펼치는... ,http://www.stnsports.co.kr/news/articleView.html?idxno=152634,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086063,"Thu, 21 Jul 2022 11:17:00 +0900"
569,&apos;K리거&apos; 테스트 중인 벤투 감독…카타르행 눈도장을 찍어라,"손흥민(토트넘), <b>황의조</b>(보르도), 황희찬(울버햄프턴) 등 붙박이 유럽파 주전 속에서 선발 출장은 그야말로 생존 경쟁이다. 국제축구연맹(FIFA)의 A매치 기간에 열리지 않는 동아시안컵. 소속팀의 차출 의무가 없어... ",https://www.nocutnews.co.kr/news/5790422,https://sports.news.naver.com/news.nhn?oid=079&aid=0003666698,"Thu, 21 Jul 2022 10:47:00 +0900"
570,[김남구의 유럽통신] 소식통 “낭트 아직 <b>황의조</b> 포기 안했다” 팬들도 영입 ...,FC낭트 팬들이 다시 <b>황의조</b>(지롱댕 드 보르도) 영입을 촉구했다. 이에 낭트 내부 소식통은 낭트가 <b>황의조</b>를 영입할 가능성은 아직 남아있다고 전했다. 17일(한국시간) 프랑스 스포츠 전문 매체 ‘레퀴프’는 낭트가... ,http://www.sportalkorea.com/news/view.php?gisa_uniq=2022072109544533&section_code=20&cp=se&sp=A,https://sports.news.naver.com/news.nhn?oid=139&aid=0002170248,"Thu, 21 Jul 2022 09:57:00 +0900"
571,"프랑스 유명 잡지 “포르투, <b>황의조</b> 포기 안 해”",<b>황의조</b>(30·지롱댕 드 보르도)가 유럽클럽랭킹 18위 포르투로부터 2달째 관심을 받고 있다는 유력 언론... 지난 6월 <b>황의조</b>를 주목한다는 소식이 처음 나온 포르투는 여전히 영입 추진 의사가 있는 것으로 보인다. 2021... ,http://mksports.co.kr/view/2022/641815/,https://sports.news.naver.com/news.nhn?oid=410&aid=0000883210,"Thu, 21 Jul 2022 09:08:00 +0900"
572,군인의 힘 보여준 권창훈·조규성 ‘유럽파 공백 걱정마’,과 <b>황의조</b>(보르도) 등 유럽파 공격진이 빠진 이번 대회서 벤투호의 공격을 책임져야 하는 핵심 자원들이다. 조규성은 일본 프로축구 비셀고배로 이적한 무고사(14골)에 이어 12골로 K리그 득점 2위에 올라 있다. <b>황의조</b>에... ,https://www.dailian.co.kr/news/view/1134614/?sc=Naver,https://sports.news.naver.com/news.nhn?oid=119&aid=0002622902,"Thu, 21 Jul 2022 08:27:00 +0900"
573,[뉴스쏙:속]휴가가 모레인데…대우조선 협상결렬,"손흥민, <b>황의조</b>, 황희찬 등이 빠졌지만 국내파 선수가 빈자리를 잘 메워주면서 파울루 벤투 감독이 이끄는 우리나라 축구대표팀은 일본 도요타스타디움에서 열린 동아시안컵 1차전에서 중국에 3 대 0 대승을 거뒀습니다.... ",https://www.nocutnews.co.kr/news/5790275,https://n.news.naver.com/mnews/article/079/0003666599?sid=102,"Thu, 21 Jul 2022 08:10:00 +0900"
